,year,month,intent,police,sex,age,race,hispanic,place,education
81866,14,11,2,0,0,17,1,100,1,1
81867,14,11,0,0,0,55,1,100,5,3
81868,14,11,0,0,0,20,1,100,4,3
81869,14,11,0,0,0,32,1,998,5,2
81870,14,11,0,0,0,24,1,100,0,2
81871,14,11,2,0,0,23,4,275,0,3
81872,14,11,0,0,0,65,1,100,3,4
81873,14,11,0,0,0,55,1,100,0,4
81874,14,11,2,0,0,29,1,100,5,1
81875,14,11,0,0,0,34,1,100,0,3
81876,14,11,2,0,0,35,4,260,0,3
81877,14,12,0,0,0,52,1,100,0,4
81878,14,12,0,0,0,38,4,260,2,2
81879,14,11,2,0,0,21,4,280,1,1
81880,14,12,0,0,0,70,1,100,0,2
81881,14,12,0,0,1,39,1,100,0,3
81882,14,12,0,0,0,60,1,100,0,2
81883,14,11,0,0,1,44,1,100,0,3
81884,14,11,2,0,0,33,3,100,2,2
81885,14,12,0,0,0,74,1,100,0,2
81886,14,12,0,0,0,54,1,100,0,2
81887,14,12,2,0,0,29,4,223,0,2
81888,14,12,2,0,0,22,3,100,1,1
81889,14,12,0,0,0,31,1,100,1,1
81890,14,12,2,0,0,20,3,100,1,2
81891,14,12,2,0,0,45,1,100,2,2
81892,14,12,2,0,0,23,1,100,5,2
81893,14,9,0,0,0,53,1,100,0,2
81894,14,9,0,0,0,85,1,100,2,4
81895,14,9,2,0,0,65,1,100,1,1
81896,14,9,0,0,0,15,1,100,0,1
81897,14,9,0,0,0,55,1,100,3,2
81898,14,9,0,0,0,25,1,100,0,2
81899,14,9,0,0,0,70,1,998,0,2
81900,14,9,0,0,0,56,1,100,0,4
81901,14,9,0,0,0,74,1,100,0,4
81902,14,9,2,0,0,18,4,260,0,2
81903,14,9,2,0,0,20,3,100,5,3
81904,14,10,2,0,1,58,4,261,0,2
81905,14,10,0,0,0,58,4,260,0,2
81906,14,10,0,0,0,66,1,100,0,2
81907,14,9,2,0,0,17,4,275,1,1
81908,14,1,0,0,0,31,1,100,2,2
81909,14,1,0,0,0,70,1,100,2,1
81910,14,1,1,0,0,28,3,100,0,2
81911,14,1,1,0,0,48,3,100,1,2
81912,14,1,1,0,0,37,3,100,1,1
81913,14,1,0,0,1,55,1,100,0,2
81914,14,1,1,0,0,40,3,100,1,2
81915,14,1,1,0,0,29,3,100,1,2
81916,14,1,1,0,0,52,3,100,0,1
81917,14,1,1,0,0,21,3,100,1,2
81918,14,1,1,0,0,20,3,100,2,1
81919,14,1,0,0,1,58,1,100,0,2
81920,14,1,1,0,0,28,3,100,1,3
81921,14,1,1,0,0,30,3,100,2,1
81922,14,1,1,0,0,51,3,100,1,2
81923,14,1,1,0,0,28,3,100,1,2
81924,14,1,0,0,1,55,3,100,0,3
81925,14,1,1,0,0,35,3,100,2,2
81926,14,1,0,0,0,55,1,100,1,2
81927,14,1,0,0,1,36,3,100,0,4
81928,14,1,1,0,0,24,3,100,1,2
81929,14,1,1,0,0,20,3,100,1,1
81930,14,1,0,0,0,24,3,100,1,2
81931,14,1,1,0,0,29,3,100,1,2
81932,14,1,0,0,0,57,1,100,0,2
81933,14,1,1,0,0,28,3,100,1,2
81934,14,1,0,0,0,28,3,100,2,1
81935,14,1,1,0,0,20,3,100,1,2
81936,14,1,1,0,0,48,4,220,3,1
81937,14,1,0,0,0,47,1,100,0,2
81938,14,1,0,0,0,51,1,100,0,2
81939,14,1,1,0,1,21,4,220,0,3
81940,14,1,1,0,0,23,3,100,0,2
81941,14,1,1,0,0,16,3,100,1,1
81942,14,1,0,0,0,19,4,281,2,2
81943,14,1,1,0,0,19,3,100,1,1
81944,14,1,0,0,0,53,1,100,0,2
81945,14,1,1,0,0,35,3,100,1,2
81946,14,1,0,0,0,37,1,100,0,4
81947,14,1,0,0,0,87,1,100,0,2
81948,14,1,1,0,0,25,3,100,0,2
81949,14,1,1,0,1,30,3,100,1,2
81950,14,1,0,0,0,51,1,100,0,4
81951,14,1,0,0,0,66,1,100,0,4
81952,14,1,0,0,0,48,1,100,0,2
81953,14,1,0,0,1,50,3,100,0,3
81954,14,1,0,0,0,53,1,100,0,1
81955,14,1,1,0,1,21,1,100,2,3
81956,14,1,1,0,0,56,3,100,1,2
81957,14,2,0,0,0,43,1,100,0,4
81958,14,2,0,0,0,67,1,100,0,4
81959,14,1,0,0,0,68,1,100,0,2
81960,14,2,1,0,0,25,3,100,0,2
81961,14,2,1,0,0,26,3,100,1,1
81962,14,2,1,0,0,48,3,100,0,2
81963,14,2,0,0,1,41,3,100,0,2
81964,14,1,1,0,0,25,1,100,2,3
81965,14,2,0,0,0,72,1,100,0,1
81966,14,2,1,1,0,78,1,100,0,2
81967,14,2,1,0,0,47,3,100,0,2
81968,14,2,0,0,0,39,3,100,2,4
81969,14,1,1,0,0,52,1,100,0,5
81970,14,2,1,0,0,34,3,100,2,2
81971,14,1,0,0,0,90,1,100,0,4
81972,14,2,0,0,1,53,1,100,0,2
81973,14,1,1,0,0,32,3,100,3,2
81974,14,2,0,0,0,64,1,100,0,2
81975,14,1,1,0,0,19,3,100,1,1
81976,14,1,1,0,0,25,3,100,0,3
81977,14,2,1,0,0,28,3,100,0,1
81978,14,2,0,0,0,66,1,100,0,2
81979,14,2,0,0,0,29,1,100,1,3
81980,14,2,0,0,0,75,1,100,0,2
81981,14,2,0,0,0,22,1,100,0,2
81982,14,2,1,0,0,28,3,100,0,2
81983,14,2,0,0,0,61,1,100,0,5
81984,14,2,1,0,0,26,3,100,1,2
81985,14,2,1,0,0,52,3,100,0,3
81986,14,2,0,0,0,93,1,100,0,2
81987,14,2,1,0,1,19,3,100,1,1
81988,14,3,0,0,0,58,1,100,0,3
81989,14,2,1,0,0,33,3,100,2,5
81990,14,3,1,0,0,27,3,100,0,1
81991,14,2,0,0,0,26,3,100,0,2
81992,14,2,1,0,0,32,3,100,0,2
81993,14,3,1,0,0,41,3,100,2,2
81994,14,3,0,0,0,29,1,100,0,4
81995,14,3,1,1,0,25,3,100,0,1
81996,14,2,0,0,0,29,3,100,0,4
81997,14,3,0,0,0,63,1,100,0,3
81998,14,3,1,0,0,18,3,100,1,2
81999,14,3,0,0,1,75,1,100,0,2
82000,14,2,1,0,0,33,3,100,0,1
82001,14,2,0,0,0,27,1,100,2,2
82002,14,3,1,0,0,55,3,100,2,3
82003,14,3,0,0,0,67,1,100,0,2
82004,14,2,0,0,0,65,3,100,0,1
82005,14,3,0,0,0,83,1,100,0,1
82006,14,3,1,1,0,21,1,100,0,2
82007,14,3,0,0,0,30,3,100,5,2
82008,14,3,1,0,1,25,1,100,0,1
82009,14,2,1,1,0,22,3,100,0,2
82010,14,3,0,0,0,70,1,100,2,4
82011,14,2,1,0,0,18,3,100,1,2
812,14,2,1,0,0,38,3,100,0,2
813,14,3,1,0,0,30,3,100,1,2
814,14,3,0,0,0,22,1,100,1,2
82015,14,3,0,0,0,81,1,100,0,2
82016,14,3,0,0,0,71,1,100,0,1
82017,14,3,0,0,0,23,3,100,1,2
82018,14,3,1,0,0,26,3,100,1,2
82019,14,3,1,1,0,32,3,100,0,2
82020,14,3,1,0,0,31,3,100,5,2
82021,14,4,0,0,0,84,1,100,0,3
82022,14,3,0,0,0,36,1,100,2,2
82023,14,3,0,0,0,50,1,100,0,1
82024,14,3,0,0,1,51,1,100,2,3
82025,14,3,0,0,0,21,1,100,2,2
82026,14,3,1,0,1,72,0,100,0,1
82027,14,3,0,0,0,72,0,100,0,4
82028,14,3,0,0,0,24,1,100,0,1
82029,14,4,0,0,0,71,3,100,0,2
82030,14,4,0,0,0,39,1,100,0,2
82031,14,4,1,0,0,26,3,100,1,2
82032,14,4,0,0,0,66,1,100,0,1
82033,14,4,0,0,0,28,1,100,0,2
82034,14,4,1,0,1,21,3,100,1,1
82035,14,4,0,0,1,50,1,100,0,3
82036,14,4,1,1,0,24,3,100,0,1
82037,14,4,1,0,0,20,3,100,1,1
82038,14,2,1,0,1,33,3,100,0,2
82039,14,3,0,0,0,23,1,100,2,3
82040,14,4,0,0,0,32,3,100,2,2
82041,14,3,1,0,0,20,3,100,1,2
82042,14,3,0,0,0,60,3,100,0,4
82043,14,3,1,1,0,29,3,100,0,2
82044,14,3,1,0,1,51,3,100,3,2
82045,14,4,0,0,0,79,1,100,0,1
82046,14,3,1,0,1,21,3,100,0,1
82047,14,4,0,0,0,61,1,100,0,2
82048,14,3,1,0,0,21,3,100,1,1
82049,14,3,0,0,0,24,3,100,0,2
82050,14,4,0,0,0,51,1,100,2,4
82051,14,3,0,0,0,14,1,100,0,1
82052,14,4,0,0,0,55,1,100,2,2
82053,14,4,1,0,1,78,1,100,0,2
82054,14,3,0,0,0,62,1,100,0,1
82055,14,4,0,0,0,15,1,100,0,1
82056,14,4,1,1,0,34,3,100,0,2
82057,14,4,1,0,0,22,3,100,1,1
82058,14,3,1,0,0,26,3,100,0,2
82059,14,3,1,0,0,22,3,100,0,2
82060,14,3,0,0,0,56,1,100,0,2
82061,14,4,1,0,0,39,3,100,0,3
82062,14,4,0,0,0,67,1,100,0,2
82063,14,4,0,0,1,67,1,100,0,2
82064,14,4,0,0,0,49,1,100,2,3
82065,14,4,1,0,0,14,3,100,0,1
82066,14,4,1,0,1,32,0,100,2,2
82067,14,4,1,0,0,35,3,100,2,3
82068,14,4,1,1,0,33,3,100,0,1
82069,14,4,0,0,0,52,1,100,0,4
82070,14,4,0,0,0,56,1,100,0,1
82071,14,4,0,0,0,71,3,100,0,4
82072,14,4,1,0,0,42,3,100,1,2
82073,14,4,1,0,0,22,3,100,0,2
82074,14,4,0,0,1,75,1,100,0,4
82075,14,5,0,0,0,21,1,100,0,2
82076,14,4,0,0,0,69,1,100,4,5
82077,14,4,1,0,1,90,1,100,0,1
82078,14,4,0,0,0,89,1,100,0,1
82079,14,4,0,0,0,43,1,100,0,2
82080,14,5,0,0,0,27,1,100,0,3
82081,14,4,1,0,0,17,3,100,2,1
82082,14,5,1,0,0,30,3,100,1,2
82083,14,5,0,0,0,79,1,100,0,2
82084,14,5,0,0,0,73,1,100,0,4
82085,14,5,0,0,0,61,1,100,0,4
82086,14,5,0,0,0,84,1,100,0,2
82087,14,4,0,0,0,57,1,100,0,2
82088,14,4,0,0,1,70,1,100,0,4
82089,14,5,1,0,0,28,3,100,5,1
82090,14,5,1,0,0,29,3,100,1,2
82091,14,5,1,0,0,20,3,100,1,2
82092,14,5,1,0,0,46,3,100,5,3
82093,14,5,0,0,0,22,1,100,2,2
82094,14,5,1,0,0,23,3,100,1,1
82095,14,4,0,0,0,27,1,100,2,4
82096,14,4,0,0,0,54,1,100,0,2
82097,14,5,1,0,0,18,3,100,1,2
82098,14,4,0,0,0,59,1,100,0,2
82099,14,5,0,0,0,64,1,100,0,2
82100,14,5,1,0,0,36,3,100,1,2
82101,14,5,1,0,0,25,3,100,1,1
82102,14,5,0,0,0,37,1,100,0,3
82103,14,5,1,0,0,27,3,100,1,1
82104,14,5,0,0,0,38,1,100,0,3
82105,14,5,1,0,0,40,3,100,1,2
82106,14,5,1,0,0,19,3,100,1,1
82107,14,5,0,0,0,46,1,100,0,4
82108,14,5,1,1,0,36,4,261,0,1
82109,14,5,1,0,0,37,3,100,1,2
82110,14,5,0,0,0,63,1,100,0,3
82111,14,5,1,0,0,34,3,100,2,1
82112,14,5,0,0,0,61,1,100,0,3
82113,14,5,0,0,0,69,1,100,2,1
82114,14,5,0,0,0,60,1,100,0,2
82115,14,5,0,0,0,28,3,100,0,2
82116,14,6,1,0,0,23,3,100,5,2
82117,14,5,1,0,0,27,3,100,3,1
82118,14,6,1,0,0,37,3,100,0,4
82119,14,6,1,0,0,28,3,100,1,1
82120,14,5,0,0,0,55,1,100,2,4
82121,14,5,0,0,1,23,1,100,0,3
82122,14,5,1,0,0,47,3,100,0,2
82123,14,5,1,1,0,20,3,100,0,2
82124,14,6,0,0,0,77,1,100,0,1
82125,14,6,0,0,0,93,2,100,2,1
82126,14,5,1,0,0,25,3,100,0,2
82127,14,4,0,0,0,18,1,100,0,2
82128,14,5,0,0,0,44,3,100,0,1
82129,14,5,0,0,0,28,1,100,0,1
82130,14,5,1,0,0,40,3,100,1,1
82131,14,6,1,0,1,25,3,100,3,2
82132,14,6,1,0,0,29,3,100,0,2
82133,14,5,0,0,0,71,1,100,0,2
82134,14,6,1,0,0,24,3,100,1,3
82135,14,6,1,0,0,22,3,100,1,1
82136,14,6,0,0,0,58,1,100,0,4
82137,14,5,0,0,0,74,1,100,0,4
82138,14,6,1,0,1,47,1,100,0,1
82139,14,6,0,0,0,92,1,100,0,2
82140,14,6,1,0,0,38,3,100,2,4
82141,14,6,1,1,1,39,3,100,0,1
82142,14,6,0,0,0,67,1,100,0,2
82143,14,6,1,0,0,48,3,100,0,1
82144,14,6,0,0,0,78,1,100,0,1
82145,14,5,0,0,0,60,3,100,0,4
82146,14,6,0,0,0,17,1,100,0,1
82147,14,5,0,0,0,47,3,998,0,4
82148,14,5,1,0,0,15,4,211,1,1
82149,14,6,0,0,0,78,1,100,3,2
82150,14,5,0,0,0,26,1,100,2,2
82151,14,6,0,0,0,54,1,100,0,2
82152,14,6,0,0,0,75,1,100,0,2
82153,14,6,0,0,0,68,1,100,0,3
82154,14,5,1,0,0,31,4,220,2,1
82155,14,6,0,0,1,43,1,100,0,4
82156,14,6,1,0,0,31,4,220,1,3
82157,14,6,1,0,0,28,3,100,1,2
82158,14,6,1,0,0,26,3,100,1,2
82159,14,6,0,0,1,64,1,100,0,3
82160,14,6,0,0,0,79,1,100,0,3
82161,14,6,0,0,0,57,1,100,2,4
82162,14,6,0,0,0,29,1,100,0,2
82163,14,6,0,0,1,18,1,100,0,2
82164,14,6,1,0,0,46,3,100,0,2
82165,14,6,1,0,0,20,3,100,2,1
82166,14,6,1,0,0,30,3,100,1,1
82167,14,6,0,0,0,60,1,100,0,3
82168,14,6,1,0,0,25,3,100,1,1
82169,14,6,0,0,0,12,3,100,0,1
82170,14,6,1,0,0,22,3,100,0,1
82171,14,6,0,0,0,57,1,100,0,3
82172,14,5,1,0,1,42,0,100,2,2
82173,14,6,1,0,0,18,3,100,2,1
82174,14,6,0,0,0,31,1,100,0,4
82175,14,7,0,0,0,81,1,100,0,2
82176,14,7,1,0,0,28,3,100,0,2
82177,14,6,1,0,0,21,3,998,0,2
82178,14,6,0,0,0,85,1,100,0,1
82179,14,6,0,0,0,90,1,100,0,4
82180,14,6,0,0,0,88,1,100,0,1
82181,14,7,1,0,0,34,3,100,1,1
82182,14,7,1,0,0,22,3,100,1,2
82183,14,7,1,0,0,23,3,100,1,1
82184,14,6,1,0,0,19,3,100,1,1
82185,14,6,0,0,0,35,1,100,0,4
82186,14,6,0,0,0,66,1,100,0,4
82187,14,6,0,0,0,68,1,100,0,4
82188,14,7,0,0,1,47,3,100,1,4
82189,14,7,1,0,0,84,1,100,0,2
82190,14,7,0,0,0,37,3,100,0,3
82191,14,7,0,0,0,76,1,100,0,2
82192,14,7,0,0,0,52,1,100,2,4
82193,14,7,1,0,0,40,3,100,1,3
82194,14,7,0,0,0,66,1,100,3,3
82195,14,7,0,0,0,84,1,100,0,3
82196,14,6,0,0,0,27,1,100,0,2
82197,14,7,1,0,0,28,3,100,0,1
82198,14,7,1,0,0,32,3,100,1,2
82199,14,6,0,0,0,83,3,100,0,2
82200,14,7,1,0,1,33,3,100,0,4
82201,14,7,1,0,1,27,3,100,1,1
82202,14,7,1,0,0,26,3,100,2,1
82203,14,7,0,0,0,49,1,100,0,4
82204,14,6,1,0,0,50,0,100,2,2
82205,14,7,1,1,0,54,3,100,0,2
82206,14,7,0,0,0,61,3,100,0,4
82207,14,6,0,0,0,61,1,100,0,4
82208,14,7,1,0,0,45,3,100,1,1
82209,14,7,0,0,0,17,1,100,0,2
82210,14,7,1,1,0,19,3,100,0,2
82211,14,7,1,0,0,22,3,100,1,3
82212,14,7,1,0,0,22,3,100,1,2
82213,14,7,0,0,0,25,1,100,1,3
82214,14,6,0,0,0,75,3,100,0,4
82215,14,8,1,0,0,20,3,100,1,2
82216,14,7,0,0,0,57,1,100,0,2
82217,14,8,1,0,1,3,3,100,0,0
82218,14,7,1,0,0,43,3,100,0,2
82219,14,7,1,0,0,21,3,100,2,1
82220,14,7,0,0,0,80,1,100,0,4
82221,14,8,1,0,0,26,3,100,1,2
82222,14,8,1,0,0,29,3,100,1,2
82223,14,8,1,0,0,27,3,100,1,1
82224,14,8,0,0,0,77,3,100,1,1
82225,14,7,0,0,0,73,1,100,0,1
82226,14,8,1,0,0,38,1,100,0,2
82227,14,8,0,0,0,75,1,100,0,2
82228,14,8,1,0,0,46,3,100,1,2
82229,14,7,1,0,0,19,3,100,1,2
82230,14,7,1,0,0,39,3,100,0,3
82231,14,8,0,0,0,38,3,100,4,2
82232,14,7,0,0,0,21,1,100,2,3
82233,14,7,0,0,0,37,3,100,0,2
82234,14,7,0,0,0,67,1,100,0,2
82235,14,8,1,0,0,34,3,100,1,2
82236,14,8,1,0,0,38,3,100,1,3
82237,14,7,0,0,0,50,1,100,1,2
82238,14,7,0,0,0,51,1,100,0,2
82239,14,7,0,0,0,64,1,100,0,1
82240,14,7,0,0,0,31,3,100,0,3
82241,14,8,1,0,0,42,3,100,2,5
82242,14,8,1,0,0,21,3,100,2,2
82243,14,7,0,0,1,49,1,100,0,3
82244,14,7,0,0,0,58,1,100,3,2
82245,14,8,1,0,0,30,3,100,1,2
82246,14,8,1,0,0,29,3,100,1,2
82247,14,8,1,0,0,30,3,100,1,2
82248,14,8,1,0,1,3,3,100,0,0
82249,14,7,1,0,0,22,3,100,1,2
82250,14,8,0,0,1,43,1,100,0,3
82251,14,7,0,0,0,42,1,998,0,4
82252,14,8,1,0,0,17,3,100,1,1
82253,14,8,1,0,0,24,3,100,1,2
82254,14,8,1,1,0,45,1,100,0,4
82255,14,8,1,0,0,17,3,100,1,1
82256,14,8,1,0,0,34,3,100,1,2
82257,14,8,0,0,0,15,1,100,2,1
82258,14,8,0,0,0,54,3,100,0,4
82259,14,8,0,0,0,87,1,100,0,2
82260,14,8,1,0,0,39,1,100,0,2
82261,14,8,1,0,1,40,1,100,0,2
82262,14,8,0,0,1,34,1,100,0,3
82263,14,8,0,0,0,30,3,100,0,4
82264,14,8,0,0,0,34,1,100,0,2
82265,14,8,0,0,1,50,3,100,0,1
82266,14,8,1,0,0,24,3,100,2,3
82267,14,8,0,0,0,46,1,100,0,2
82268,14,8,0,0,0,62,3,100,2,2
82269,14,8,1,0,0,39,3,100,0,2
82270,14,8,1,0,0,49,0,100,2,2
82271,14,8,1,0,0,29,3,100,1,1
82272,14,8,1,0,0,25,3,100,1,2
82273,14,8,0,0,0,21,4,261,3,3
82274,14,9,0,0,0,62,1,100,2,1
82275,14,9,1,0,0,22,3,100,2,1
82276,14,9,1,0,0,24,3,100,0,2
82277,14,8,1,1,0,61,4,281,0,3
82278,14,9,1,0,0,26,3,100,2,2
82279,14,8,0,0,0,33,1,100,0,1
82280,14,8,0,0,0,43,3,100,0,3
82281,14,8,0,0,0,26,3,100,0,3
82282,14,8,1,0,0,36,3,100,1,1
82283,14,8,0,0,0,34,1,100,0,2
82284,14,8,1,0,0,36,3,100,0,2
82285,14,8,1,0,1,43,3,100,0,4
82286,14,9,1,0,0,29,3,100,1,2
82287,14,9,0,0,0,41,1,100,2,3
82288,14,9,0,0,0,23,1,100,0,3
82289,14,8,1,0,0,18,3,100,1,1
82290,14,9,1,0,0,27,3,100,1,1
82291,14,9,0,0,1,13,1,100,0,1
82292,14,9,1,0,0,17,3,100,1,1
82293,14,9,1,0,0,30,3,100,1,2
82294,14,8,1,0,0,40,4,281,2,1
82295,14,8,0,0,1,44,1,100,0,2
82296,14,8,1,0,0,20,3,100,2,2
82297,14,9,0,0,0,71,1,100,3,1
82298,14,8,0,0,0,52,1,100,0,2
82299,14,9,0,0,1,48,1,100,0,2
82300,14,9,1,0,0,23,3,100,1,3
82301,14,8,1,0,1,43,3,100,0,1
82302,14,8,1,1,0,38,4,261,0,3
82303,14,9,0,0,0,20,0,100,0,3
82304,14,8,1,0,1,42,3,100,0,3
82305,14,9,1,0,0,41,3,100,1,3
82306,14,8,1,0,0,26,3,100,2,2
82307,14,9,0,0,0,29,0,100,0,3
82308,14,9,1,0,0,22,3,100,1,2
82309,14,9,1,0,0,29,3,100,0,2
82310,14,9,1,0,0,39,3,100,1,2
82311,14,8,0,0,0,93,1,100,0,3
82312,14,9,0,0,0,75,1,100,0,1
82313,14,9,0,0,0,26,1,100,0,2
82314,14,9,1,0,0,25,3,100,1,2
82315,14,9,0,0,0,31,3,100,0,1
82316,14,9,0,0,0,30,1,100,0,1
82317,14,9,1,0,0,20,3,100,1,2
82318,14,9,0,0,0,35,3,100,3,3
82319,14,8,1,0,0,39,3,100,2,2
82320,14,9,0,0,0,26,1,100,0,2
82321,14,9,0,0,1,37,2,100,0,3
82322,14,9,1,0,0,24,3,100,0,2
82323,14,9,1,0,0,20,3,100,1,2
82324,14,9,1,0,0,22,3,100,2,3
82325,14,9,0,0,0,88,1,100,0,1
82326,14,9,0,0,0,44,1,100,0,1
82327,14,9,1,0,0,29,3,100,1,2
82328,14,10,1,0,0,58,3,100,2,2
82329,14,9,0,0,0,42,1,100,0,4
82330,14,9,0,0,0,60,1,100,0,3
82331,14,10,1,0,0,27,3,100,1,5
82332,14,10,0,0,0,87,1,100,0,1
82333,14,9,0,0,0,56,1,100,2,3
82334,14,9,1,0,0,29,4,220,1,1
82335,14,10,1,0,0,34,4,220,0,1
82336,14,9,0,0,1,52,1,100,0,4
82337,14,9,1,0,0,20,3,100,1,2
82338,14,9,1,0,0,39,3,100,2,3
82339,14,9,0,0,0,75,1,100,0,2
82340,14,9,0,0,0,50,1,100,0,3
82341,14,10,1,0,0,60,3,100,0,1
82342,14,10,1,0,1,24,3,100,0,1
82343,14,10,1,0,1,43,3,100,0,2
82344,14,9,0,0,0,42,1,100,1,4
82345,14,9,0,0,0,60,1,100,0,4
82346,14,9,0,0,0,43,1,100,2,3
82347,14,10,1,0,0,45,3,100,5,2
82348,14,10,0,0,0,72,1,100,0,2
82349,14,10,0,0,0,58,3,100,0,2
82350,14,10,1,0,0,29,3,100,1,2
82351,14,10,1,0,1,28,3,100,4,2
82352,14,9,0,0,0,68,1,100,0,4
82353,14,10,1,0,0,25,3,100,1,1
82354,14,10,0,0,0,86,1,100,0,2
82355,14,9,1,0,1,57,1,100,0,4
82356,14,10,0,0,0,63,1,100,0,2
82357,14,9,0,0,0,17,1,100,0,1
82358,14,9,0,0,0,54,3,100,0,1
82359,14,10,0,0,0,57,1,100,0,4
82360,14,10,0,0,0,62,1,100,0,2
82361,14,10,0,0,0,59,1,100,0,2
82362,14,10,1,0,0,20,3,100,1,1
82363,14,10,0,0,1,41,1,100,0,2
82364,14,10,0,0,1,58,1,100,0,2
82365,14,10,1,0,0,20,3,100,1,1
82366,14,10,1,0,0,23,4,261,1,2
82367,14,10,0,0,0,64,4,261,0,3
82368,14,10,1,0,0,24,3,100,1,2
82369,14,10,1,0,0,22,3,100,2,3
82370,14,10,0,0,0,80,1,100,0,1
82371,14,10,1,0,0,22,3,100,1,1
82372,14,11,1,0,0,47,3,100,0,2
82373,14,11,1,0,0,29,3,100,2,1
82374,14,10,1,0,0,25,3,100,0,1
82375,14,10,1,0,0,25,3,100,1,2
82376,14,10,0,0,1,62,1,100,0,2
82377,14,10,0,0,0,44,1,100,0,2
82378,14,11,1,0,0,22,3,100,2,1
82379,14,10,0,0,0,56,1,100,0,2
82380,14,11,1,0,0,40,3,100,0,1
82381,14,11,1,0,0,21,3,100,0,2
82382,14,11,1,0,0,35,3,100,0,2
82383,14,10,1,0,1,21,1,100,0,2
82384,14,11,1,0,0,24,3,100,1,1
82385,14,11,1,0,0,24,3,100,2,2
82386,14,11,0,0,0,32,3,100,0,3
82387,14,11,0,0,1,60,3,100,0,4
82388,14,11,1,0,0,44,3,100,1,2
82389,14,11,0,0,1,52,1,100,0,3
82390,14,10,0,0,1,41,3,100,0,3
82391,14,11,1,0,0,27,3,100,0,2
82392,14,11,1,0,0,21,3,100,1,2
82393,14,10,1,1,0,38,3,100,0,3
82394,14,11,0,0,0,52,1,100,0,2
82395,14,11,0,0,0,64,1,100,0,2
82396,14,10,1,0,0,31,3,100,5,2
82397,14,11,0,0,0,33,1,100,1,3
82398,14,11,1,0,0,45,3,100,1,1
82399,14,11,1,0,0,27,3,100,1,1
82400,14,11,0,0,0,72,3,100,0,2
82401,14,11,0,0,1,35,3,100,0,2
82402,14,11,0,0,0,41,0,100,0,4
82403,14,11,1,0,0,26,3,100,1,2
82404,14,12,1,0,0,30,3,100,1,2
82405,14,11,1,0,0,36,4,220,0,1
82406,14,11,0,0,0,68,1,100,0,1
82407,14,11,0,0,0,29,1,100,0,2
82408,14,10,0,0,0,42,1,100,0,2
82409,14,12,1,0,0,23,3,100,1,1
82410,14,11,1,0,0,46,0,100,1,2
82411,14,11,0,0,0,71,1,100,0,1
82412,14,11,0,0,0,52,1,100,0,1
82413,14,12,0,0,0,90,1,100,0,2
82414,14,12,1,0,0,47,3,100,1,4
82415,14,12,0,0,0,44,1,100,0,2
82416,14,11,0,0,0,73,1,100,0,5
82417,14,11,0,0,0,27,1,100,1,2
82418,14,11,0,0,0,57,1,100,0,4
82419,14,11,0,0,0,49,1,100,3,4
82420,14,12,1,0,0,48,3,100,1,2
82421,14,11,0,0,0,45,1,100,0,4
82422,14,11,0,0,0,55,1,100,2,2
82423,14,12,1,0,0,36,3,100,0,2
82424,14,12,1,0,0,19,3,100,1,2
82425,14,12,0,0,0,71,1,100,0,2
82426,14,12,1,0,0,25,3,100,0,1
82427,14,11,0,0,0,30,1,100,0,4
82428,14,12,1,0,0,26,3,100,1,1
82429,14,12,0,0,1,52,1,100,0,5
82430,14,12,0,0,0,28,1,100,2,3
82431,14,12,0,0,0,50,1,100,0,2
82432,14,11,0,0,0,66,1,100,0,4
82433,14,12,0,0,0,44,1,100,0,2
82434,14,11,0,0,0,72,1,100,0,2
82435,14,12,1,0,1,20,3,100,1,1
82436,14,12,1,0,0,32,3,100,3,1
82437,14,12,0,0,0,73,1,100,4,2
82438,14,12,1,0,0,31,3,100,0,2
82439,14,12,1,0,0,49,3,100,0,4
82440,14,12,0,0,0,31,1,100,0,2
82441,14,12,1,0,0,24,4,220,0,1
82442,14,12,1,0,0,43,3,100,1,2
82443,14,12,1,0,0,27,3,100,1,2
82444,14,12,0,0,0,90,1,100,0,2
82445,14,12,1,0,0,39,3,100,1,3
82446,14,12,1,0,0,24,3,100,1,1
82447,14,12,1,0,1,21,3,100,1,2
82448,14,12,1,0,0,18,3,100,1,1
82449,14,12,0,0,0,86,1,100,0,1
82450,14,12,1,0,0,28,3,100,3,1
82451,14,12,0,0,0,42,1,100,2,2
82452,14,12,1,0,1,49,3,100,0,1
82453,14,12,1,0,0,29,3,100,1,2
82454,14,12,0,0,0,31,3,100,2,2
82455,14,1,0,0,1,40,1,100,0,3
82456,14,1,0,0,0,55,1,100,0,4
82457,14,1,0,0,0,85,1,100,0,3
82458,14,1,0,0,0,85,2,100,0,2
82459,14,1,0,0,0,21,1,100,0,1
82460,14,1,0,0,0,66,1,100,2,1
82461,14,1,0,0,0,67,2,100,0,2
82462,14,1,0,0,1,59,1,100,0,2
82463,14,1,0,0,1,24,1,100,0,2
82464,14,1,0,0,0,35,1,100,0,2
82465,14,2,0,0,0,44,1,100,0,2
82466,14,2,0,0,0,72,1,100,0,2
82467,14,2,0,0,0,54,1,100,2,2
82468,14,2,0,0,0,22,1,100,0,3
82469,14,2,0,0,0,25,1,100,0,1
82470,14,2,0,0,0,18,1,100,0,2
82471,14,2,0,0,0,69,1,100,0,1
82472,14,3,0,0,0,77,1,100,5,4
